Date,Open,High,Low,Close,Adj Close,Volume,Name
06 February 2018,1041,1049.099976,1019.349976,1033.550049,1031.332642,482508,KOTAKBANK
07 February 2018,1036.050049,1048.800049,1030,1034.949951,1032.729614,39506,KOTAKBANK
08 February 2018,1048,1056,1031.949951,1050,1047.747314,878683,KOTAKBANK
09 February 2018,1040.550049,1044.949951,1028.849976,1032.599976,1030.384766,28172,KOTAKBANK
12 February 2018,1040.349976,1044.550049,1033,1042.800049,1040.562866,255774,KOTAKBANK
14 February 2018,1057.550049,1057.550049,1038.050049,1044.75,1042.508545,31615,KOTAKBANK
15 February 2018,1038.550049,1047.199951,1033.800049,1040.900024,1038.66687,20763,KOTAKBANK
16 February 2018,1059,1061.849976,1042.050049,1051.75,1049.493652,68847,KOTAKBANK
19 February 2018,1055,1058.900024,1047.050049,1056.5,1054.233276,72989,KOTAKBANK
20 February 2018,1075,1075,1040.150024,1045,1042.758057,52568,KOTAKBANK
21 February 2018,1045.5,1060.550049,1044.349976,1054.75,1052.487183,30480,KOTAKBANK
22 February 2018,1054.75,1076.849976,1051.800049,1072.650024,1070.348877,48591,KOTAKBANK
23 February 2018,1074.900024,1082.449951,1073.300049,1079.849976,1077.533203,40953,KOTAKBANK
26 February 2018,1081,1110.949951,1081,1105.550049,1103.178101,76723,KOTAKBANK
27 February 2018,1104,1104.800049,1089.400024,1092.650024,1090.305786,108532,KOTAKBANK
28 February 2018,1093,1095.849976,1082.449951,1088.75,1086.414063,318222,KOTAKBANK
01 March 2018,1088.050049,1103.300049,1085.699951,1096.150024,1093.79834,27674,KOTAKBANK
05 March 2018,1095.550049,1104,1082.449951,1098.900024,1096.542358,1867527,KOTAKBANK
06 March 2018,1117,1117,1074.550049,1082.099976,1079.77832,266085,KOTAKBANK
07 March 2018,1083.150024,1097.5,1076.349976,1085.349976,1083.021484,25896,KOTAKBANK
08 March 2018,1087,1093.300049,1075,1081.099976,1078.780518,27536,KOTAKBANK
09 March 2018,1089.900024,1091.25,1077.300049,1084.949951,1082.622314,49553,KOTAKBANK
12 March 2018,1085.050049,1105,1083.449951,1100.599976,1098.23877,50485,KOTAKBANK
13 March 2018,1098.5,1108.5,1080.150024,1084.550049,1082.223267,52053,KOTAKBANK
14 March 2018,1080,1089.099976,1071,1083.400024,1081.075806,32266,KOTAKBANK
15 March 2018,1083,1092.099976,1079,1087.599976,1085.266602,48976,KOTAKBANK
16 March 2018,1087,1087,1057.449951,1061,1058.723633,97313,KOTAKBANK
19 March 2018,1066.099976,1066.099976,1045,1051.349976,1049.09436,759251,KOTAKBANK
20 March 2018,1049,1051.400024,1038.300049,1045.599976,1043.356689,545392,KOTAKBANK
21 March 2018,1052.050049,1061.400024,1046,1051.699951,1049.443604,60609,KOTAKBANK
22 March 2018,1057.949951,1059.5,1045,1051.599976,1049.34375,126756,KOTAKBANK
23 March 2018,1041,1050,1028.650024,1039,1036.770996,72201,KOTAKBANK
26 March 2018,1036.25,1066.25,1029.050049,1039.599976,1037.369629,74677,KOTAKBANK
27 March 2018,1059.599976,1074.75,1045,1049,1046.74939,77124,KOTAKBANK
28 March 2018,1050,1069,1040,1048.599976,1046.350342,51232,KOTAKBANK
02 April 2018,1045,1100,1045,1097.400024,1095.045654,74068,KOTAKBANK
03 April 2018,1096,1105,1078.550049,1103,1100.633545,46701,KOTAKBANK
04 April 2018,1105.050049,1111.349976,1072.699951,1078.199951,1075.886719,60700,KOTAKBANK
05 April 2018,1085.550049,1119.349976,1085.099976,1114.599976,1112.20874,63229,KOTAKBANK
06 April 2018,1116,1123,1102.599976,1119.099976,1116.699097,46768,KOTAKBANK
09 April 2018,1119.050049,1137.400024,1063.199951,1118.099976,1115.701172,97074,KOTAKBANK
10 April 2018,1123.900024,1134.800049,1111,1113.599976,1111.210938,36128,KOTAKBANK
11 April 2018,1115,1128.150024,1112.199951,1125.699951,1123.28479,20366,KOTAKBANK
12 April 2018,1125.699951,1135,1113.800049,1131.349976,1128.922729,34519,KOTAKBANK
13 April 2018,1137.5,1155.800049,1137.5,1148.5,1146.036011,42096,KOTAKBANK
16 April 2018,1148,1174.050049,1144.050049,1170.050049,1167.539795,424797,KOTAKBANK
17 April 2018,1180,1180,1161.150024,1165.099976,1162.600464,41368,KOTAKBANK
18 April 2018,1165.150024,1166.699951,1151.650024,1157.949951,1155.465698,39747,KOTAKBANK
19 April 2018,1160,1165.5,1150,1155.199951,1152.721558,33944,KOTAKBANK
20 April 2018,1143,1163,1143,1154.449951,1151.973022,24794,KOTAKBANK
23 April 2018,1155,1177,1152.849976,1170.599976,1168.088623,41100,KOTAKBANK
24 April 2018,1180,1180,1155,1166.800049,1164.296753,36895,KOTAKBANK
25 April 2018,1166.849976,1170.050049,1151.5,1167.300049,1164.795776,51936,KOTAKBANK
26 April 2018,1167.400024,1191,1162.449951,1183.75,1181.210327,31008,KOTAKBANK
27 April 2018,1192,1206.199951,1178.599976,1188.550049,1186.000122,67675,KOTAKBANK
30 April 2018,1203,1218.300049,1193.650024,1210.349976,1207.753296,167603,KOTAKBANK
02 May 2018,1228.75,1287.75,1222.900024,1257.25,1254.552612,444640,KOTAKBANK
03 May 2018,1263,1263,1226,1233.400024,1230.753784,106810,KOTAKBANK
04 May 2018,1234.150024,1242.400024,1214.949951,1231.550049,1228.907959,57064,KOTAKBANK
07 May 2018,1237.050049,1250,1229.550049,1244.550049,1241.880005,86044,KOTAKBANK
08 May 2018,1250,1256,1226,1241.400024,1238.736694,75884,KOTAKBANK
09 May 2018,1248,1253,1232.949951,1248.349976,1245.671875,42329,KOTAKBANK
10 May 2018,1256.900024,1260,1243.650024,1247.25,1244.574097,46642,KOTAKBANK
11 May 2018,1245,1270.449951,1245,1265.449951,1262.734985,66150,KOTAKBANK
14 May 2018,1262.300049,1287,1259.349976,1268.949951,1266.227661,51929,KOTAKBANK
15 May 2018,1268.949951,1301.449951,1260,1282.150024,1279.399414,89473,KOTAKBANK
16 May 2018,1279.699951,1292.449951,1265.300049,1281.75,1279,62665,KOTAKBANK
17 May 2018,1289.900024,1295.349976,1263.300049,1269,1266.277588,123045,KOTAKBANK
18 May 2018,1269.25,1296.25,1268.949951,1294.25,1291.473267,143735,KOTAKBANK
21 May 2018,1295,1299.949951,1266,1273.900024,1271.166992,65221,KOTAKBANK
22 May 2018,1281,1283.900024,1259.550049,1264.400024,1261.687378,46779,KOTAKBANK
23 May 2018,1259.849976,1265,1242.650024,1255.800049,1253.105835,38128,KOTAKBANK
24 May 2018,1250,1280,1249.400024,1275.550049,1272.813477,156119,KOTAKBANK
25 May 2018,1275.550049,1306.75,1271.300049,1298.25,1295.464722,74843,KOTAKBANK
28 May 2018,1310,1310,1290.150024,1301.150024,1298.358521,34913,KOTAKBANK
29 May 2018,1311,1311,1275,1283.150024,1280.397095,575468,KOTAKBANK
30 May 2018,1283,1305.949951,1270.599976,1302.150024,1299.356323,42120,KOTAKBANK
31 May 2018,1304,1395.949951,1301.5,1337,1334.131592,782970,KOTAKBANK
01 June 2018,1320,1334.300049,1308.75,1318.800049,1315.970703,82799,KOTAKBANK
04 June 2018,1329.400024,1332.949951,1293.199951,1303.949951,1301.152588,966825,KOTAKBANK
05 June 2018,1302.800049,1313.150024,1297.699951,1304.25,1301.451782,34010,KOTAKBANK
06 June 2018,1305,1320.699951,1301.599976,1316,1313.176636,30825,KOTAKBANK
07 June 2018,1320,1334.75,1305,1308.449951,1305.642822,430089,KOTAKBANK
08 June 2018,1310,1324.699951,1301.550049,1318.800049,1315.970703,36711,KOTAKBANK
11 June 2018,1325,1329.599976,1316.849976,1320.300049,1317.467407,42508,KOTAKBANK
12 June 2018,1324,1335,1321,1331.349976,1328.493652,33312,KOTAKBANK
13 June 2018,1332,1332,1314.050049,1326.25,1323.404663,25717,KOTAKBANK
14 June 2018,1333.5,1337.949951,1320,1333.550049,1330.688965,31936,KOTAKBANK
15 June 2018,1335,1343.849976,1323.349976,1340.449951,1337.574097,43115,KOTAKBANK
18 June 2018,1345,1345,1310,1314.050049,1311.230835,56734,KOTAKBANK
19 June 2018,1315,1322.199951,1303,1307.150024,1304.345581,32521,KOTAKBANK
20 June 2018,1312.5,1331.699951,1300,1327.75,1324.901489,57375,KOTAKBANK
21 June 2018,1330,1334,1309.349976,1313.449951,1310.63208,49164,KOTAKBANK
22 June 2018,1313,1324,1308.75,1320.25,1317.417603,38093,KOTAKBANK
25 June 2018,1336,1336,1314.800049,1329.449951,1326.597656,50970,KOTAKBANK
26 June 2018,1320,1342,1320,1330.75,1327.89502,155067,KOTAKBANK
27 June 2018,1342,1343.349976,1318.449951,1324.75,1321.907837,39932,KOTAKBANK
28 June 2018,1323.800049,1346.199951,1312.25,1338.099976,1335.229248,58793,KOTAKBANK
29 June 2018,1345,1359.5,1336,1341.800049,1338.921387,81798,KOTAKBANK
02 July 2018,1358.699951,1358.699951,1332.75,1338.5,1335.628418,68584,KOTAKBANK
03 July 2018,1349,1356.199951,1329,1352.550049,1349.648193,25922,KOTAKBANK
04 July 2018,1353.699951,1370.199951,1346.449951,1366.349976,1363.418457,46538,KOTAKBANK
05 July 2018,1376,1379.550049,1361.199951,1364.199951,1361.273193,168825,KOTAKBANK
06 July 2018,1366,1376.550049,1360.050049,1370.650024,1367.709351,26667,KOTAKBANK
09 July 2018,1372.050049,1388,1368.699951,1385.699951,1382.727051,52594,KOTAKBANK
10 July 2018,1390,1390,1367.650024,1372.449951,1369.505493,41701,KOTAKBANK
11 July 2018,1370.800049,1387.400024,1370,1382.199951,1379.938354,34624,KOTAKBANK
12 July 2018,1395.5,1399.699951,1384.949951,1393.599976,1391.319702,43971,KOTAKBANK
13 July 2018,1389.699951,1411.349976,1387.150024,1404.849976,1402.55127,58085,KOTAKBANK
16 July 2018,1414.949951,1415.5,1398.550049,1408.349976,1406.045532,34637,KOTAKBANK
17 July 2018,1424,1424,1392.900024,1402.699951,1400.404785,163233,KOTAKBANK
18 July 2018,1420,1420,1393.099976,1402.050049,1399.755981,33572,KOTAKBANK
19 July 2018,1409.5,1412.349976,1335,1350.25,1348.040649,321213,KOTAKBANK
20 July 2018,1349.900024,1365.5,1328.099976,1333.449951,1331.268188,92995,KOTAKBANK
23 July 2018,1333.449951,1351.349976,1321.949951,1336.199951,1334.01355,45624,KOTAKBANK
24 July 2018,1350,1350,1305,1313.349976,1311.20105,101706,KOTAKBANK
25 July 2018,1313,1320,1294.599976,1314.800049,1312.648804,71222,KOTAKBANK
26 July 2018,1315,1322.5,1295.599976,1309.599976,1307.457275,85896,KOTAKBANK
27 July 2018,1311.050049,1327.25,1307,1311,1308.854858,96499,KOTAKBANK
30 July 2018,1310.949951,1310.949951,1285.300049,1304.650024,1302.515381,64316,KOTAKBANK
31 July 2018,1305.550049,1313.599976,1289,1309.349976,1307.207642,51158,KOTAKBANK
01 August 2018,1312,1326,1308.449951,1314.400024,1312.249268,74247,KOTAKBANK
02 August 2018,1314,1314,1276.099976,1281,1278.904053,123894,KOTAKBANK
03 August 2018,1295,1314,1289.400024,1309.199951,1307.057739,96262,KOTAKBANK
06 August 2018,1310,1312.5,1279.400024,1282.349976,1280.251831,111043,KOTAKBANK
07 August 2018,1293.699951,1299.849976,1275.150024,1283.5,1281.400024,93563,KOTAKBANK
08 August 2018,1283.5,1299.449951,1283.449951,1290.349976,1288.238647,53450,KOTAKBANK
09 August 2018,1290,1291.650024,1270.75,1277.699951,1275.609253,77631,KOTAKBANK
10 August 2018,1278,1289.400024,1272,1286.800049,1284.69458,63675,KOTAKBANK
13 August 2018,1283,1292,1276.599976,1287.550049,1285.443359,50457,KOTAKBANK
14 August 2018,1299.900024,1299.900024,1285.900024,1291.599976,1289.486694,110912,KOTAKBANK
16 August 2018,1271,1271,1242.25,1244.900024,1242.863159,335359,KOTAKBANK
17 August 2018,1257.699951,1273,1246.349976,1262.949951,1260.883423,99781,KOTAKBANK
20 August 2018,1262.949951,1279.5,1262.900024,1271.949951,1269.868896,66811,KOTAKBANK
21 August 2018,1279,1279,1260.800049,1263.599976,1261.532471,57832,KOTAKBANK
23 August 2018,1263.099976,1278.900024,1238.150024,1248.150024,1246.107666,399096,KOTAKBANK
24 August 2018,1255,1262.900024,1243.199951,1254.800049,1252.746826,46476,KOTAKBANK
27 August 2018,1256.5,1284.400024,1256.5,1274.449951,1272.364624,100496,KOTAKBANK
28 August 2018,1294,1294.849976,1277.699951,1284.550049,1282.448242,65844,KOTAKBANK
29 August 2018,1286.650024,1295,1276,1287.550049,1285.443359,111243,KOTAKBANK
30 August 2018,1281.599976,1283.849976,1263.75,1276.050049,1273.962158,74666,KOTAKBANK
31 August 2018,1278.900024,1293,1276,1285.349976,1283.246826,50536,KOTAKBANK
03 September 2018,1294.900024,1294.900024,1264.349976,1270.050049,1267.971924,127261,KOTAKBANK
04 September 2018,1280,1280,1251.050049,1259.699951,1257.638794,57214,KOTAKBANK
05 September 2018,1260,1265.449951,1227.599976,1238.550049,1236.52356,60226,KOTAKBANK
06 September 2018,1239.25,1263.900024,1239.099976,1260.349976,1258.287842,72958,KOTAKBANK
07 September 2018,1263.599976,1263.599976,1238.300049,1247.949951,1245.907959,137373,KOTAKBANK
10 September 2018,1248,1248,1215.099976,1225.150024,1223.145508,75561,KOTAKBANK
11 September 2018,1231,1231,1201.550049,1206.400024,1204.426025,90705,KOTAKBANK
12 September 2018,1212,1235,1199.150024,1231.599976,1229.584839,99375,KOTAKBANK
14 September 2018,1244,1244.650024,1229,1237.5,1235.47522,61434,KOTAKBANK
17 September 2018,1230,1239,1222.900024,1229.900024,1227.887695,37338,KOTAKBANK
18 September 2018,1240,1240,1210,1216.25,1214.259888,111822,KOTAKBANK
19 September 2018,1216.25,1233.300049,1216,1227,1224.99231,62887,KOTAKBANK
21 September 2018,1236,1246,1146.650024,1179.650024,1177.719849,255887,KOTAKBANK
24 September 2018,1180,1181.550049,1144,1149.400024,1147.519409,118396,KOTAKBANK
25 September 2018,1149,1191,1121.349976,1182.5,1180.565186,175770,KOTAKBANK
26 September 2018,1185.650024,1187.150024,1160.550049,1169.75,1167.83606,205800,KOTAKBANK
27 September 2018,1175,1175.599976,1136.150024,1144.449951,1142.577515,302021,KOTAKBANK
28 September 2018,1145.099976,1163,1130.449951,1143.5,1141.629028,119011,KOTAKBANK
01 October 2018,1095,1140,1002.299988,1124.449951,1122.610107,482913,KOTAKBANK
03 October 2018,1124.449951,1138,1087.699951,1099.25,1097.451416,231370,KOTAKBANK
04 October 2018,1110,1110,1059.050049,1073.699951,1071.942993,182014,KOTAKBANK
05 October 2018,1079,1089.25,1040,1053.349976,1051.626465,260040,KOTAKBANK
08 October 2018,1050.5,1115,1044.699951,1104.599976,1102.792603,451095,KOTAKBANK
09 October 2018,1113.949951,1128,1085.400024,1108.449951,1106.63623,704623,KOTAKBANK
10 October 2018,1124.75,1146.099976,1112.349976,1137.900024,1136.038208,161101,KOTAKBANK
11 October 2018,1125,1125,1095.150024,1115.099976,1113.275391,221548,KOTAKBANK
12 October 2018,1120,1174.5,1120,1169.400024,1167.486694,115560,KOTAKBANK
15 October 2018,1172,1183.5,1156.849976,1170.550049,1168.634888,117881,KOTAKBANK
16 October 2018,1167,1181.25,1163.199951,1176.800049,1174.874512,86335,KOTAKBANK
17 October 2018,1176.800049,1188.75,1172.849976,1178.050049,1176.122437,180012,KOTAKBANK
19 October 2018,1163.949951,1206,1161.699951,1199.550049,1197.587402,148620,KOTAKBANK
22 October 2018,1212,1218.949951,1160,1166.599976,1164.691162,298708,KOTAKBANK
23 October 2018,1153,1182.5,1144,1177.75,1175.822998,176744,KOTAKBANK
24 October 2018,1182,1195.550049,1155.5,1177.300049,1175.373779,239298,KOTAKBANK
25 October 2018,1175,1201.75,1166.099976,1188.550049,1186.605347,150974,KOTAKBANK
26 October 2018,1189,1193.349976,1152.449951,1159.050049,1157.153687,203900,KOTAKBANK
29 October 2018,1159.949951,1160.800049,1099,1137.550049,1135.688843,221470,KOTAKBANK
30 October 2018,1140,1146.699951,1115.300049,1124.75,1122.909668,171019,KOTAKBANK
31 October 2018,1124.75,1129.349976,1105.599976,1118,1116.170654,1286551,KOTAKBANK
01 November 2018,1121.150024,1126.400024,1101,1108.800049,1106.98584,196743,KOTAKBANK
02 November 2018,1114,1146.75,1113,1133.300049,1131.445801,252632,KOTAKBANK
05 November 2018,1136,1136.050049,1116,1129.5,1127.651855,217347,KOTAKBANK
06 November 2018,1132.550049,1141.199951,1124.800049,1129,1127.152832,163979,KOTAKBANK
07 November 2018,1135,1138,1131.349976,1135.099976,1133.242798,21993,KOTAKBANK
09 November 2018,1134.800049,1140.449951,1116.650024,1137.849976,1135.988281,123235,KOTAKBANK
12 November 2018,1149,1161.650024,1140.050049,1155.900024,1154.008667,120439,KOTAKBANK
13 November 2018,1150,1170,1139.050049,1165,1163.09375,137181,KOTAKBANK
14 November 2018,1169,1173.650024,1123,1129.550049,1127.701782,564082,KOTAKBANK
15 November 2018,1134,1167.5,1132.699951,1162.650024,1160.747681,183085,KOTAKBANK
16 November 2018,1168.099976,1173,1153,1167.5,1165.589722,69562,KOTAKBANK
19 November 2018,1173,1188.199951,1165.550049,1174.199951,1172.278687,512571,KOTAKBANK
20 November 2018,1174.199951,1179,1162.400024,1173.400024,1171.480103,92960,KOTAKBANK
21 November 2018,1171.699951,1184.099976,1170,1176.849976,1174.924438,56490,KOTAKBANK
22 November 2018,1175,1182,1168.150024,1171.400024,1169.483398,66957,KOTAKBANK
26 November 2018,1179,1179,1153.25,1170.349976,1168.435059,38201,KOTAKBANK
27 November 2018,1170,1179,1165,1173.949951,1172.029175,95355,KOTAKBANK
28 November 2018,1174,1186.75,1157.050049,1160.900024,1159.000488,54910,KOTAKBANK
29 November 2018,1164.550049,1217.900024,1157.449951,1210.150024,1208.170044,108173,KOTAKBANK
30 November 2018,1212,1240,1198.599976,1232.349976,1230.333618,106651,KOTAKBANK
03 December 2018,1248,1248,1218.699951,1229.349976,1227.338501,63759,KOTAKBANK
04 December 2018,1234.900024,1235.800049,1211.099976,1225.349976,1223.345093,48766,KOTAKBANK
05 December 2018,1225,1228.199951,1202.849976,1211.300049,1209.318115,92947,KOTAKBANK
06 December 2018,1196.150024,1210.099976,1172.900024,1181.5,1179.566772,71788,KOTAKBANK
07 December 2018,1183,1345.349976,1177.300049,1282.25,1280.151978,1859235,KOTAKBANK
10 December 2018,1245,1288.75,1188.800049,1198.150024,1196.189697,975097,KOTAKBANK
11 December 2018,1190,1238.5,1172.349976,1218.5,1216.506226,524665,KOTAKBANK
12 December 2018,1232.25,1260.75,1226.25,1236.400024,1234.376953,356667,KOTAKBANK
13 December 2018,1254.900024,1270,1230,1262.099976,1260.034912,316360,KOTAKBANK
14 December 2018,1262,1270.949951,1248,1255.25,1253.196045,179442,KOTAKBANK
17 December 2018,1259,1265.949951,1209.300049,1223.900024,1221.897461,400751,KOTAKBANK
18 December 2018,1214.800049,1240,1214.150024,1237.099976,1235.075806,146105,KOTAKBANK
19 December 2018,1230.900024,1244.75,1223.5,1228.050049,1226.040649,221810,KOTAKBANK
20 December 2018,1229,1239.5,1216.699951,1236,1233.977661,136383,KOTAKBANK
21 December 2018,1237.150024,1246.050049,1222.800049,1227.400024,1225.391846,249311,KOTAKBANK
24 December 2018,1234.900024,1242.25,1222.349976,1237.650024,1235.625,94458,KOTAKBANK
26 December 2018,1231.900024,1253.349976,1211,1249.650024,1247.605347,110361,KOTAKBANK
27 December 2018,1260.5,1263,1235.599976,1239.349976,1237.322144,147835,KOTAKBANK
28 December 2018,1241.199951,1252.449951,1236.75,1244.650024,1242.613525,92996,KOTAKBANK
31 December 2018,1242,1259.849976,1235,1254.75,1252.697021,90476,KOTAKBANK
01 January 2019,1251.150024,1256.300049,1242.849976,1251.349976,1249.302368,58225,KOTAKBANK
02 January 2019,1245.5,1248.300049,1228.099976,1240.900024,1238.869629,241079,KOTAKBANK
03 January 2019,1245.900024,1251.199951,1229.75,1237.349976,1235.325317,68986,KOTAKBANK
04 January 2019,1234.599976,1250,1230.150024,1246.699951,1244.660034,132937,KOTAKBANK
07 January 2019,1251.900024,1253.199951,1242,1247.550049,1245.508789,94792,KOTAKBANK
08 January 2019,1248.900024,1248.900024,1228.349976,1232.25,1230.233887,102296,KOTAKBANK
09 January 2019,1243.5,1244.199951,1229.449951,1238.900024,1236.872925,116256,KOTAKBANK
10 January 2019,1235,1240.300049,1216.5,1221.349976,1219.351563,130207,KOTAKBANK
11 January 2019,1228,1229,1215,1221.25,1219.251831,254955,KOTAKBANK
14 January 2019,1224,1224,1204.599976,1210.449951,1208.469482,5098920,KOTAKBANK
15 January 2019,1210.449951,1219,1210.449951,1212.150024,1210.166748,77146,KOTAKBANK
16 January 2019,1216.050049,1216.550049,1198.650024,1205.099976,1203.128052,262527,KOTAKBANK
17 January 2019,1208.900024,1225,1201.099976,1220.099976,1218.103638,335899,KOTAKBANK
18 January 2019,1222.199951,1241.099976,1217,1237.349976,1235.325317,85565,KOTAKBANK
21 January 2019,1241,1276,1224.050049,1267.300049,1265.226563,613577,KOTAKBANK
22 January 2019,1281,1307.300049,1275,1291.599976,1289.486694,368763,KOTAKBANK
23 January 2019,1295,1298.949951,1270,1276.199951,1274.111816,160324,KOTAKBANK
24 January 2019,1271,1274.849976,1261,1267.949951,1265.875366,164234,KOTAKBANK
25 January 2019,1267.099976,1287.949951,1260,1265.150024,1263.079956,110384,KOTAKBANK
28 January 2019,1265.650024,1284,1256,1261.150024,1259.086548,227184,KOTAKBANK
29 January 2019,1261.5,1273,1246,1250.949951,1248.903076,95517,KOTAKBANK
30 January 2019,1255,1256,1217,1221.5,1219.501465,139274,KOTAKBANK
31 January 2019,1224,1259,1213,1253.25,1251.199463,93503,KOTAKBANK
01 February 2019,1258.25,1270.5,1241,1258.099976,1256.041504,161933,KOTAKBANK
04 February 2019,1258,1275,1242.75,1272.800049,1270.717529,56855,KOTAKBANK
05 February 2019,1275,1286.849976,1269,1279.099976,1277.007202,92877,KOTAKBANK
06 February 2019,1286,1288,1275.699951,1279.050049,1276.957275,87958,KOTAKBANK
07 February 2019,1279.050049,1292.449951,1276.150024,1283.349976,1281.250122,124298,KOTAKBANK
08 February 2019,1283.900024,1308,1277.550049,1295.550049,1293.430298,115215,KOTAKBANK
11 February 2019,1300,1314,1295,1304.699951,1302.565063,152947,KOTAKBANK
12 February 2019,1303.949951,1311,1295.25,1298.599976,1296.475098,96287,KOTAKBANK
14 February 2019,1298.099976,1303.099976,1272.75,1288.349976,1286.241943,27419,KOTAKBANK
15 February 2019,1289.949951,1289.949951,1270.449951,1283.75,1281.649658,71699,KOTAKBANK
18 February 2019,1282.699951,1288,1273.050049,1278.150024,1276.058594,104317,KOTAKBANK
19 February 2019,1277.949951,1287.400024,1272.050049,1278.050049,1275.958984,22956,KOTAKBANK
20 February 2019,1282,1293.849976,1280.099976,1291.300049,1289.187134,37101,KOTAKBANK
21 February 2019,1292,1297.400024,1282.800049,1288.900024,1286.791138,147543,KOTAKBANK
22 February 2019,1252,1259.900024,1234,1241.050049,1239.019409,4664828,KOTAKBANK
25 February 2019,1243.699951,1247.949951,1230.400024,1241.25,1239.218994,148938,KOTAKBANK
26 February 2019,1227.949951,1251.400024,1221.199951,1235.75,1233.728027,243839,KOTAKBANK
27 February 2019,1242,1242,1211,1215.800049,1213.810791,329503,KOTAKBANK
28 February 2019,1215,1225.5,1209.5,1212.449951,1210.466064,132391,KOTAKBANK
01 March 2019,1224.699951,1230.199951,1217.550049,1226.599976,1224.592896,164083,KOTAKBANK
05 March 2019,1226.900024,1245.349976,1218.699951,1240.199951,1238.170776,142426,KOTAKBANK
06 March 2019,1245,1247.199951,1235.949951,1240.849976,1238.819702,96916,KOTAKBANK
07 March 2019,1247.650024,1248.199951,1235,1237.050049,1235.025879,48716,KOTAKBANK
08 March 2019,1249,1249,1232.199951,1237.900024,1235.874634,37669,KOTAKBANK
11 March 2019,1247,1254,1232.400024,1248.849976,1246.806641,76265,KOTAKBANK
12 March 2019,1257.949951,1272,1252,1262.599976,1260.53418,354585,KOTAKBANK
13 March 2019,1268,1268,1247.75,1261.050049,1258.986816,85990,KOTAKBANK
14 March 2019,1267.599976,1277.699951,1259,1270.5,1268.421265,207637,KOTAKBANK
15 March 2019,1277,1339,1271,1325.300049,1323.131592,428122,KOTAKBANK
18 March 2019,1340.849976,1360.5,1331.150024,1342.900024,1340.702759,166370,KOTAKBANK
19 March 2019,1349,1355,1338.5,1348.199951,1345.994019,63522,KOTAKBANK
20 March 2019,1348,1358,1330.800049,1350.900024,1348.689819,87502,KOTAKBANK
22 March 2019,1352,1365.349976,1329.349976,1334.400024,1332.216675,100451,KOTAKBANK
25 March 2019,1329.449951,1329.449951,1303.349976,1308.800049,1306.658569,85839,KOTAKBANK
26 March 2019,1319.75,1349.900024,1311.949951,1342.849976,1340.65271,102686,KOTAKBANK
27 March 2019,1346.199951,1362.5,1325.25,1333.650024,1331.468018,116035,KOTAKBANK
28 March 2019,1334,1352.5,1329.949951,1338.650024,1336.459717,79870,KOTAKBANK
01 April 2019,1349.900024,1361.75,1325.849976,1338.25,1336.060303,94979,KOTAKBANK
02 April 2019,1348,1348,1328,1338.800049,1336.609497,262816,KOTAKBANK
03 April 2019,1338.050049,1358.650024,1335.349976,1338.550049,1336.359863,385730,KOTAKBANK
04 April 2019,1333.949951,1346.449951,1318.650024,1324.050049,1321.883667,499108,KOTAKBANK
05 April 2019,1325.25,1339.900024,1325.25,1334.849976,1332.665894,132950,KOTAKBANK
